x,order_1,order_2
1528,36.465059231804624,154.2506853005801
1529,36.47434497971971,154.41360600588183
1530,36.48376744773836,154.57686130566327
1531,36.4933269372979,154.74045204873468
1532,36.50302375018573,154.90437908520363
1533,36.51285818853927,155.06864326647553
1534,36.522830554846074,155.23324544525332
1535,36.5329411519437,155.3981864755371
1536,36.543190283019825,155.56346721262514
1537,36.55357825161218,155.7290885131129
1538,36.56410536160855,155.89505123489337
1539,36.57477191724679,156.06135623715738
1540,36.585578223114844,156.22800438039306
1541,36.596524584150714,156.39499652638625
1542,36.60761130564245,156.5623335382204
1543,36.61883869322821,156.7300162802763
1544,36.63020705289619,156.89804561823243
1545,36.64171669098466,157.06642241906493
1546,36.65336791418196,157.23514755104736
1547,36.66516102952651,157.40422188375095
1548,36.67709634440677,157.57364628804447
1549,36.68917416656131,157.74342163609413
1550,36.70139480407873,157.9135488013639
1551,36.713758565397725,158.08402865861513
1552,36.72626575930703,158.25486208390691
1553,36.73891669494549,158.42604995459573
1554,36.751711681801964,158.5975931493358
1555,36.764651029715424,158.7694925480787
1556,36.777735048874916,158.94174903207374
1557,36.7909640498195,159.1143634838678
1558,36.80433834343836,159.2873367873052
1559,36.81785824097072,159.46066982752797
1560,36.83152405400588,159.63436349097546
1561,36.8453360944832,159.80841866538486
1562,36.85929467469213,159.9828362397909
1563,36.873400107272175,160.1576171045256
1564,36.887652705212886,160.33276215121884
1565,36.90205278185394,160.50827227279794
1566,36.916600650885,160.68414836348768
1567,36.9312966263459,160.86039131881077
1568,36.94614102262643,161.03700203558702
1569,36.96113415446654,161.21398141193401
1570,36.97627633695621,161.39133034726714
1571,36.99156788553548,161.56904974229883
1572,37.007009115994464,161.74714049903957
1573,37.022600344473375,161.92560352079698
1574,37.03834188746247,162.1044397121767
1575,37.05423406180205,162.2836499790816
1576,37.070277184682524,162.46323522871222
1577,37.08647157364435,162.64319636956674
1578,37.102817546578066,162.82353431144065
1579,37.11931542172426,163.00424996542728
1580,37.135965517673604,163.18534424391754
1581,37.152768153366836,163.36681806059954
1582,37.169723648094745,163.5486723304594
1583,37.18683232149824,163.73090796978053
1584,37.20409449356823,163.91352589614394
1585,37.22151048464573,164.09652702842834
1586,37.23908061542182,164.27991228680975
